"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","season"
"E1","24/02/15","Brighton","Leeds",2,0,"H",1,0,"H",16,11,8,1,10,10,7,6,2,1,0,0,1.95,3.5,4.5,1.91,3.3,3.9,1.9,"14/15"
"E1","24/02/15","Brentford","Blackpool",4,0,"H",2,0,"H",43,2,14,1,5,10,12,1,0,0,0,1,1.5,4.6,7,1.42,4.33,6.75,1.45,"14/15"
"E1","24/02/15","Blackburn","Norwich",1,2,"A",1,0,"H",10,22,4,8,10,8,7,8,1,0,0,0,3.1,3.5,2.38,3.1,3.2,2.25,3,"14/15"
"E1","21/02/15","Wolves","Rotherham",5,0,"H",2,0,"H",14,14,6,7,8,7,2,7,0,3,0,0,2,3.6,4,1.9,3.4,3.9,1.85,"14/15"
"E1","21/02/15","Watford","Norwich",0,3,"A",0,0,"D",5,11,1,6,14,12,4,1,2,2,0,0,2.6,3.5,2.8,2.5,3.2,2.7,2.55,"14/15"
"E1","21/02/15","Nott'm Forest","Bolton",4,1,"H",2,1,"H",23,8,10,1,13,13,7,4,0,2,0,1,2.1,3.6,3.75,2.05,3.5,3.25,2,"14/15"
"E1","21/02/15","Millwall","Fulham",0,0,"D",0,0,"D",16,12,3,2,14,13,5,4,1,0,0,0,2.5,3.4,3,2.45,3.1,2.85,2.3,"14/15"
"E1","21/02/15","Middlesbrough","Leeds",0,1,"A",0,1,"A",27,8,10,3,13,14,18,3,1,3,0,0,1.55,4.33,6.5,1.53,3.9,6,1.55,"14/15"
"E1","21/02/15","Ipswich","Reading",0,1,"A",0,1,"A",21,9,8,4,9,15,2,3,1,1,0,0,2.05,3.5,4,1.91,3.4,3.8,2.1,"14/15"
"E1","21/02/15","Huddersfield","Cardiff",0,0,"D",0,0,"D",10,11,2,2,10,13,8,6,1,2,0,0,2.1,3.5,3.75,2,3.3,3.6,2,"14/15"
"E1","21/02/15","Derby","Sheffield Weds",3,2,"H",0,1,"A",17,6,7,2,9,15,8,0,1,3,0,1,1.62,4,6.5,1.62,3.8,5,1.6,"14/15"
"E1","21/02/15","Brighton","Birmingham",4,3,"H",1,1,"D",19,13,8,6,9,7,3,5,1,1,0,0,2.05,3.5,3.9,2,3.3,3.6,2.1,"14/15"
"E1","21/02/15","Brentford","Bournemouth",3,1,"H",2,1,"H",19,20,10,8,6,15,8,12,3,4,0,0,3.4,3.6,2.2,3.3,3.25,2.15,3.2,"14/15"
"E1","21/02/15","Blackburn","Blackpool",1,1,"D",1,1,"D",25,9,2,3,10,12,6,2,0,1,0,0,1.5,4.5,7.5,1.5,4.2,5.75,1.5,"14/15"
"E1","20/02/15","Wigan","Charlton",0,3,"A",0,2,"A",17,7,3,3,9,11,7,2,1,2,0,0,1.95,3.4,4.5,1.85,3.3,4.2,1.9,"14/15"
"E1","18/02/15","Birmingham","Middlesbrough",1,1,"D",1,0,"H",15,8,5,2,6,16,10,7,1,3,0,1,3.8,3.5,2.1,3.6,3.3,2,3.3,"14/15"
"E1","17/02/15","Rotherham","Derby",3,3,"D",1,1,"D",12,17,5,7,9,7,7,4,1,0,0,0,3.8,3.6,2.05,3.6,3.3,2,3.3,"14/15"
"E1","17/02/15","Reading","Wigan",0,1,"A",0,1,"A",15,14,4,3,16,16,8,8,1,6,0,0,2.05,3.5,4,1.9,3.5,3.75,2,"14/15"
"E1","17/02/15","Cardiff","Blackburn",1,1,"D",0,0,"D",12,16,3,4,14,11,5,5,0,0,0,0,2.7,3.5,2.7,2.5,3.3,2.65,2.5,"14/15"
"E1","14/02/15","Sheffield Weds","Brighton",0,0,"D",0,0,"D",15,14,3,2,12,10,8,5,2,3,0,0,2.55,3.25,3.1,2.3,3.1,3.1,2.3,"14/15"
"E1","14/02/15","Norwich","Wolves",2,0,"H",1,0,"H",13,4,5,2,13,10,2,2,1,1,0,0,1.75,4,5,1.8,3.4,4.25,1.7,"14/15"
"E1","14/02/15","Leeds","Millwall",1,0,"H",1,0,"H",12,13,3,1,17,15,6,6,3,2,0,0,2.25,3.5,3.4,2.1,3.2,3.4,2.1,"14/15"
"E1","14/02/15","Fulham","Ipswich",1,2,"A",0,2,"A",13,15,1,9,8,13,5,6,1,3,0,0,3.2,3.5,2.35,2.8,3.3,2.4,2.7,"14/15"
"E1","14/02/15","Charlton","Brentford",3,0,"H",1,0,"H",9,18,7,4,14,14,6,8,1,1,0,0,3.6,3.5,2.15,3.4,3.25,2.1,3.1,"14/15"
"E1","14/02/15","Bournemouth","Huddersfield",1,1,"D",1,0,"H",20,8,7,3,10,10,15,2,1,0,0,0,1.55,4.5,6.5,1.48,4,6.5,1.45,"14/15"
"E1","14/02/15","Bolton","Watford",3,4,"A",2,1,"H",19,20,9,12,6,9,4,5,1,2,0,0,3.25,3.6,2.3,3.1,3.3,2.2,3.1,"14/15"
"E1","14/02/15","Blackpool","Nott'm Forest",4,4,"D",1,0,"H",22,20,9,7,13,7,7,6,4,0,1,0,4.2,3.5,2,3.8,3.3,1.95,3.8,"14/15"
"E1","11/02/15","Nott'm Forest","Wigan",3,0,"H",1,0,"H",15,11,5,2,4,6,12,1,0,0,0,0,2.1,3.4,3.9,1.91,3.4,3.8,1.9,"14/15"
"E1","10/02/15","Reading","Leeds",0,2,"A",0,0,"D",14,10,4,4,9,12,7,3,0,2,0,0,1.8,3.8,4.75,1.75,3.5,4.4,1.75,"14/15"
"E1","10/02/15","Ipswich","Sheffield Weds",2,1,"H",0,1,"A",19,9,6,1,9,15,7,4,0,1,0,0,2,3.5,4.2,1.91,3.3,3.9,1.9,"14/15"
"E1","10/02/15","Huddersfield","Wolves",1,4,"A",0,1,"A",31,11,13,7,10,9,7,2,3,2,0,0,2.6,3.4,2.9,2.55,3.2,2.7,2.4,"14/15"
"E1","10/02/15","Charlton","Norwich",2,3,"A",0,2,"A",5,12,3,6,13,14,3,8,3,2,0,0,5,3.75,1.8,4.5,3.5,1.75,4,"14/15"
"E1","10/02/15","Cardiff","Brighton",0,0,"D",0,0,"D",10,10,1,1,18,14,5,2,2,2,0,0,2.6,3.4,2.88,2.35,3.2,2.9,2.4,"14/15"
"E1","10/02/15","Brentford","Watford",1,2,"A",0,0,"D",9,21,2,8,8,12,2,13,2,1,1,0,2.5,3.4,3,2.3,3.3,2.9,2.5,"14/15"
"E1","10/02/15","Bournemouth","Derby",2,2,"D",2,1,"H",12,14,4,6,10,11,3,8,0,1,0,0,2.2,3.5,3.5,2,3.4,3.5,2.1,"14/15"
"E1","10/02/15","Bolton","Fulham",3,1,"H",1,1,"D",17,9,8,3,10,6,11,2,0,0,0,0,2.45,3.4,3.1,2.3,3.3,2.9,2.3,"14/15"
"E1","10/02/15","Blackpool","Middlesbrough",1,2,"A",0,0,"D",9,14,2,6,14,9,8,5,1,0,0,0,8,4.2,1.5,6.25,3.9,1.5,5.5,"14/15"
"E1","10/02/15","Blackburn","Rotherham",2,1,"H",1,0,"H",13,12,5,5,9,14,1,4,2,0,0,0,1.95,3.5,4.33,1.83,3.5,4.1,1.85,"14/15"
"E1","10/02/15","Birmingham","Millwall",0,1,"A",0,0,"D",13,18,3,5,13,15,6,3,1,3,0,0,2,3.5,4.2,1.9,3.3,4,2,"14/15"
"E1","07/02/15","Wolves","Reading",1,2,"A",1,1,"D",11,17,3,5,9,11,5,6,1,4,0,0,2.2,3.5,3.5,2.05,3.3,3.4,2.1,"14/15"
"E1","07/02/15","Wigan","Bournemouth",1,3,"A",0,2,"A",13,10,3,4,11,13,3,4,3,2,0,0,4,3.6,2,3.5,3.3,2.05,3.6,"14/15"
"E1","07/02/15","Watford","Blackburn",1,0,"H",0,0,"D",12,20,3,5,10,13,6,10,3,2,0,0,1.95,3.8,4,1.95,3.5,3.5,2,"14/15"
"E1","07/02/15","Sheffield Weds","Cardiff",1,1,"D",0,1,"A",19,8,4,2,12,16,9,1,2,5,0,0,2.1,3.5,3.75,2.1,3.2,3.4,2,"14/15"
"E1","07/02/15","Rotherham","Ipswich",2,0,"H",1,0,"H",10,18,5,7,14,8,5,7,1,1,0,0,3.1,3.4,2.45,3,3.2,2.3,3,"14/15"
"E1","07/02/15","Norwich","Blackpool",4,0,"H",2,0,"H",18,9,11,2,12,18,6,3,0,3,0,0,1.3,5.75,12,1.28,5,9.75,1.27,"14/15"
"E1","07/02/15","Millwall","Huddersfield",1,3,"A",1,1,"D",15,9,3,6,16,25,6,6,3,3,0,1,2.8,3.5,2.63,2.5,3.25,2.7,2.55,"14/15"
"E1","07/02/15","Middlesbrough","Charlton",3,1,"H",1,1,"D",18,10,8,2,12,8,10,3,1,0,0,0,1.4,5,9,1.33,4.6,9,1.33,"14/15"
"E1","07/02/15","Leeds","Brentford",0,1,"A",0,0,"D",15,16,3,6,21,9,6,8,3,3,0,0,2.88,3.4,2.63,2.75,3.25,2.45,2.6,"14/15"
"E1","07/02/15","Fulham","Birmingham",1,1,"D",1,1,"D",14,18,6,7,9,8,7,11,0,1,0,0,2.3,3.5,3.25,2.2,3.3,3.1,2.2,"14/15"
"E1","07/02/15","Derby","Bolton",4,1,"H",2,0,"H",18,5,6,2,6,19,5,7,0,2,0,0,1.55,4.33,6.5,1.53,3.9,6,1.5,"14/15"
"E1","07/02/15","Brighton","Nott'm Forest",2,3,"A",1,1,"D",24,8,6,3,10,12,9,1,1,0,0,0,2.25,3.4,3.5,2.25,3.2,3.1,2.2,"14/15"
"E1","31/01/15","Reading","Sheffield Weds",2,0,"H",2,0,"H",12,15,5,5,15,13,5,1,1,1,0,0,2.1,3.5,3.8,1.95,3.4,3.7,1.9,"14/15"
"E1","31/01/15","Nott'm Forest","Millwall",0,1,"A",0,0,"D",11,14,2,2,18,15,4,5,2,2,0,0,1.75,3.8,5.25,1.65,3.75,4.75,1.65,"14/15"
"E1","31/01/15","Ipswich","Wigan",0,0,"D",0,0,"D",9,5,3,1,11,15,2,4,1,3,0,0,1.8,3.8,4.75,1.7,3.6,4.6,1.7,"14/15"
"E1","31/01/15","Huddersfield","Leeds",1,2,"A",1,1,"D",14,8,2,3,9,12,8,1,2,3,0,0,2,3.6,4,2,3.3,3.6,1.9,"14/15"
"E1","31/01/15","Charlton","Rotherham",1,1,"D",0,0,"D",12,15,1,4,10,3,5,5,0,0,0,0,2.7,3.3,2.88,2.4,3.2,2.85,2.4,"14/15"
"E1","31/01/15","Cardiff","Derby",0,2,"A",0,2,"A",9,3,5,3,16,14,3,2,3,2,0,0,3.5,3.5,2.2,3.2,3.3,2.15,3.2,"14/15"
"E1","31/01/15","Brentford","Middlesbrough",0,1,"A",0,1,"A",16,13,6,4,8,16,9,7,3,3,0,0,3,3.4,2.5,2.85,3.2,2.4,2.8,"14/15"
"E1","31/01/15","Bolton","Wolves",2,2,"D",2,1,"H",11,8,4,2,11,12,3,8,1,4,0,0,2.88,3.3,2.7,2.65,3.3,2.5,2.4,"14/15"
"E1","31/01/15","Blackpool","Brighton",1,0,"H",0,0,"D",12,12,2,2,6,17,3,8,3,1,0,0,4.75,3.6,1.85,4.1,3.4,1.85,4.2,"14/15"
"E1","31/01/15","Blackburn","Fulham",2,1,"H",1,0,"H",19,12,5,3,8,8,2,0,0,0,0,0,1.95,3.6,4.2,1.95,3.4,3.7,1.9,"14/15"
"E1","31/01/15","Birmingham","Norwich",0,0,"D",0,0,"D",7,11,3,4,13,14,2,5,0,2,0,0,3.4,3.6,2.2,3.4,3.4,2.05,3.3,"14/15"
"E1","30/01/15","Bournemouth","Watford",2,0,"H",1,0,"H",18,14,8,1,10,6,15,2,3,0,0,1,1.85,3.9,4.33,1.85,3.6,3.8,1.85,"14/15"
"E1","27/01/15","Sheffield Weds","Birmingham",0,0,"D",0,0,"D",9,7,1,3,15,7,7,2,1,2,0,0,2.1,3.5,3.8,2.1,3.3,3.3,2.1,"14/15"
"E1","27/01/15","Rotherham","Bolton",4,2,"H",3,0,"H",16,9,7,3,11,11,4,4,1,1,0,0,2.5,3.4,3,2.5,3.2,2.75,2.4,"14/15"
"E1","27/01/15","Millwall","Reading",0,0,"D",0,0,"D",6,17,2,7,12,19,3,7,0,1,1,0,3.1,3.4,2.45,2.9,3.25,2.35,2.7,"14/15"
"E1","27/01/15","Derby","Blackburn",2,0,"H",0,0,"D",18,11,6,2,9,16,8,3,2,2,0,0,1.83,3.8,4.6,1.72,3.6,4.6,1.75,"14/15"
"E1","24/01/15","Wolves","Charlton",0,0,"D",0,0,"D",12,6,2,4,7,14,8,5,2,2,0,0,1.65,4,6,1.62,3.8,5,1.55,"14/15"
"E1","24/01/15","Wigan","Huddersfield",0,1,"A",0,0,"D",20,13,4,5,11,12,9,4,3,0,0,0,2.38,3.4,3.25,2.15,3.3,3.2,2.1,"14/15"
"E1","24/01/15","Watford","Blackpool",7,2,"H",0,2,"A",26,11,10,5,7,10,8,3,0,1,0,0,1.4,5,9,1.4,4.4,7.25,1.4,"14/15"
"E1","24/01/15","Norwich","Brentford",1,2,"A",1,1,"D",12,10,4,4,16,6,7,5,4,1,0,0,1.7,4,5.5,1.72,3.5,4.75,1.65,"14/15"
"E1","21/01/15","Fulham","Nott'm Forest",3,2,"H",3,1,"H",11,23,6,7,12,10,6,8,2,0,0,0,2.55,3.5,2.9,2.35,3.3,2.85,2.2,"14/15"
"E1","21/01/15","Brighton","Ipswich",3,2,"H",3,1,"H",16,12,8,3,6,9,6,3,0,2,0,0,2.7,3.3,2.88,2.45,3.1,2.85,2.6,"14/15"
"E1","20/01/15","Middlesbrough","Cardiff",2,1,"H",0,0,"D",21,11,7,6,10,13,5,3,3,1,0,0,1.55,4.2,7,1.55,3.8,5.75,1.55,"14/15"
"E1","20/01/15","Leeds","Bournemouth",1,0,"H",1,0,"H",12,17,4,3,8,6,7,4,2,1,1,0,5,4,1.75,4.75,3.7,1.67,4.8,"14/15"
"E1","17/01/15","Wolves","Blackpool",2,0,"H",0,0,"D",15,4,3,2,11,9,7,1,0,1,0,0,1.53,4.33,7,1.53,3.8,6,1.5,"14/15"
"E1","17/01/15","Wigan","Blackburn",1,1,"D",0,1,"A",12,11,4,4,11,17,3,7,3,3,0,0,2.5,3.4,3,2.2,3.4,3,2.3,"14/15"
"E1","17/01/15","Watford","Charlton",5,0,"H",3,0,"H",24,11,12,1,8,9,11,0,0,2,0,0,1.67,4,5.75,1.62,3.7,5.25,1.6,"14/15"
"E1","17/01/15","Sheffield Weds","Bolton",1,2,"A",1,2,"A",17,15,3,7,12,15,5,8,3,2,1,0,2.1,3.4,4,2.1,3.3,3.3,2.1,"14/15"
"E1","17/01/15","Rotherham","Bournemouth",0,2,"A",0,1,"A",15,14,2,4,17,11,2,3,4,2,0,0,4.5,3.8,1.85,3.9,3.6,1.83,3.8,"14/15"
"E1","17/01/15","Norwich","Cardiff",3,2,"H",3,0,"H",21,13,7,4,12,9,7,3,1,3,0,0,1.57,4,7,1.62,3.7,5.25,1.65,"14/15"
"E1","17/01/15","Millwall","Ipswich",1,3,"A",1,2,"A",11,14,1,7,20,15,4,6,0,0,0,0,3.6,3.4,2.2,3.3,3.3,2.1,3,"14/15"
"E1","17/01/15","Middlesbrough","Huddersfield",2,0,"H",0,0,"D",15,13,3,3,10,14,4,9,3,1,0,0,1.67,4,5.75,1.57,3.8,5.5,1.6,"14/15"
"E1","17/01/15","Leeds","Birmingham",1,1,"D",0,1,"A",18,18,5,6,13,15,2,7,1,3,0,0,2.6,3.4,2.9,2.5,3.25,2.7,2.4,"14/15"
"E1","17/01/15","Fulham","Reading",2,1,"H",0,0,"D",10,21,3,6,10,19,5,12,3,4,0,0,2.63,3.4,2.88,2.4,3.3,2.75,2.4,"14/15"
"E1","17/01/15","Derby","Nott'm Forest",1,2,"A",1,0,"H",11,16,1,4,14,19,8,7,2,2,0,0,1.73,4,5,1.72,3.7,4.4,1.75,"14/15"
"E1","17/01/15","Brighton","Brentford",0,1,"A",0,1,"A",18,11,5,3,11,10,8,0,0,2,1,0,2.15,3.5,3.6,2.05,3.3,3.5,2.1,"14/15"
"E1","11/01/15","Blackburn","Wolves",0,1,"A",0,0,"D",11,11,3,4,13,8,4,7,2,1,0,0,2.15,3.5,3.6,2.05,3.3,3.4,2,"14/15"
"E1","10/01/15","Reading","Middlesbrough",0,0,"D",0,0,"D",8,11,3,4,12,12,6,10,2,1,0,0,3.25,3.4,2.35,3.25,3.25,2.15,3.2,"14/15"
"E1","10/01/15","Nott'm Forest","Sheffield Weds",0,2,"A",0,1,"A",14,16,3,5,15,10,4,7,1,0,0,0,2.15,3.5,3.6,2.05,3.2,3.6,2,"14/15"
"E1","10/01/15","Ipswich","Derby",0,1,"A",0,0,"D",18,10,6,3,13,11,4,4,3,0,0,1,2.63,3.4,2.88,2.5,3.3,2.65,2.55,"14/15"
"E1","10/01/15","Huddersfield","Watford",3,1,"H",0,0,"D",17,10,8,3,3,9,5,4,1,2,0,0,2.8,3.5,2.63,2.55,3.25,2.6,2.6,"14/15"
"E1","10/01/15","Charlton","Brighton",0,1,"A",0,0,"D",20,12,5,5,8,12,9,2,0,1,0,0,3.4,3.3,2.35,3.2,3.2,2.2,2.8,"14/15"
"E1","10/01/15","Cardiff","Fulham",1,0,"H",1,0,"H",19,7,4,2,8,9,4,6,0,1,0,0,2.2,3.6,3.4,2.15,3.25,3.3,2,"14/15"
"E1","10/01/15","Brentford","Rotherham",1,0,"H",0,0,"D",15,17,5,4,3,9,9,4,0,2,0,0,2,3.75,3.9,1.91,3.6,3.6,1.85,"14/15"
"E1","10/01/15","Bournemouth","Norwich",1,2,"A",1,1,"D",15,12,4,3,4,17,7,5,2,2,0,1,2,3.8,3.8,1.91,3.4,3.8,1.9,"14/15"
"E1","10/01/15","Bolton","Leeds",1,1,"D",0,1,"A",12,13,3,5,14,12,9,5,2,1,0,0,2.05,3.6,3.8,1.95,3.4,3.7,1.9,"14/15"
"E1","10/01/15","Blackpool","Millwall",1,0,"H",1,0,"H",14,17,4,2,9,9,4,4,1,0,0,0,3,3.3,2.6,2.7,3.25,2.5,2.7,"14/15"
"E1","10/01/15","Birmingham","Wigan",3,1,"H",2,1,"H",20,10,6,3,7,7,8,5,0,1,0,0,2.5,3.4,3,2.4,3.3,2.75,2.2,"14/15"
"E1","30/12/14","Wigan","Sheffield Weds",0,1,"A",0,0,"D",10,6,0,4,9,13,6,6,1,3,1,0,2.05,3.6,3.8,2,3.4,3.5,2,"14/15"
"E1","30/12/14","Ipswich","Charlton",3,0,"H",1,0,"H",16,12,5,4,3,12,16,4,2,1,0,0,1.62,4,6.5,1.55,3.7,6,1.55,"14/15"
"E1","30/12/14","Derby","Leeds",2,0,"H",1,0,"H",15,8,6,1,12,13,5,2,1,4,0,0,1.5,4.5,7.5,1.45,4.2,6.5,1.45,"14/15"
"E1","29/12/14","Fulham","Brighton",0,2,"A",0,0,"D",18,21,2,8,6,8,9,5,1,1,0,0,2.15,3.6,3.6,2.05,3.3,3.4,2.1,"14/15"
"E1","28/12/14","Wolves","Brentford",2,1,"H",1,0,"H",13,17,3,5,16,6,6,9,0,2,1,0,2.2,3.6,3.4,2.25,3.3,3,2.1,"14/15"
"E1","28/12/14","Reading","Norwich",2,1,"H",2,0,"H",12,11,5,3,12,19,7,4,0,3,0,0,3.5,3.5,2.2,3.25,3.4,2.1,3.2,"14/15"
"E1","28/12/14","Nott'm Forest","Birmingham",1,3,"A",0,3,"A",26,18,2,9,12,11,9,9,1,1,0,0,1.83,3.75,4.75,1.85,3.5,3.9,1.8,"14/15"
"E1","28/12/14","Millwall","Bournemouth",0,2,"A",0,2,"A",3,19,0,5,23,10,3,6,4,3,1,0,4.2,3.6,1.95,3.6,3.5,1.95,3.6,"14/15"
"E1","28/12/14","Huddersfield","Bolton",2,1,"H",1,1,"D",24,8,7,3,13,5,10,2,1,2,0,0,2.25,3.5,3.4,2.2,3.4,3,2.2,"14/15"
"E1","28/12/14","Cardiff","Watford",2,4,"A",1,2,"A",11,16,4,8,10,11,5,4,0,0,0,0,2.5,3.4,3,2.4,3.3,2.75,2.4,"14/15"
"E1","28/12/14","Blackpool","Rotherham",1,1,"D",0,0,"D",17,20,3,6,11,10,5,9,0,2,0,0,3.1,3.5,2.4,2.95,3.25,2.3,2.8,"14/15"
"E1","28/12/14","Blackburn","Middlesbrough",0,0,"D",0,0,"D",18,7,6,4,10,10,5,3,2,3,0,0,3,3.4,2.5,2.7,3.2,2.5,2.6,"14/15"
"E1","26/12/14","Watford","Wolves",0,1,"A",0,0,"D",14,12,4,5,9,9,7,8,2,2,0,0,2.05,3.6,3.8,2,3.4,3.5,1.9,"14/15"
"E1","26/12/14","Sheffield Weds","Blackpool",1,0,"H",1,0,"H",15,7,5,3,11,14,3,1,0,2,0,1,1.7,3.9,5.5,1.65,3.7,5,1.65,"14/15"
"E1","26/12/14","Rotherham","Huddersfield",2,2,"D",0,1,"A",9,13,4,6,4,13,2,8,2,3,0,0,2.4,3.5,3.1,2.35,3.4,2.8,2.2,"14/15"
"E1","26/12/14","Norwich","Millwall",6,1,"H",2,0,"H",21,8,13,3,11,4,3,9,0,1,0,0,1.6,4.2,6,1.57,3.75,5.75,1.6,"14/15"
"E1","26/12/14","Middlesbrough","Nott'm Forest",3,0,"H",0,0,"D",14,11,7,3,11,12,11,4,0,1,0,1,1.85,3.6,4.75,1.8,3.4,4.4,1.85,"14/15"
"E1","26/12/14","Leeds","Wigan",0,2,"A",0,1,"A",24,9,4,4,6,6,10,3,1,1,0,0,2.9,3.3,2.63,2.7,3.1,2.6,2.5,"14/15"
"E1","26/12/14","Charlton","Cardiff",1,1,"D",0,1,"A",18,15,7,5,15,8,5,3,1,1,1,0,3.2,3.3,2.45,2.95,3.1,2.4,2.6,"14/15"
"E1","26/12/14","Brighton","Reading",2,2,"D",1,2,"A",15,10,7,4,12,18,9,4,1,4,0,0,2.15,3.5,3.6,2.05,3.2,3.6,2,"14/15"
"E1","26/12/14","Brentford","Ipswich",2,4,"A",0,3,"A",16,13,6,7,5,9,3,4,2,1,0,0,2.45,3.5,3,2.3,3.25,2.95,2.2,"14/15"
"E1","26/12/14","Bournemouth","Fulham",2,0,"H",1,0,"H",17,5,7,0,9,14,6,5,2,1,0,0,1.67,4.2,5.25,1.62,3.9,4.75,1.65,"14/15"
"E1","26/12/14","Bolton","Blackburn",2,1,"H",0,1,"A",13,16,6,5,16,16,7,5,1,2,0,0,2.75,3.4,2.7,2.65,3.25,2.55,2.4,"14/15"
"E1","26/12/14","Birmingham","Derby",0,4,"A",0,2,"A",10,15,2,6,8,12,3,9,1,2,0,0,3.25,3.6,2.25,3.2,3.2,2.2,3.2,"14/15"
"E1","20/12/14","Wolves","Brighton",1,1,"D",0,1,"A",19,5,7,3,10,14,6,1,3,3,0,1,2.25,3.4,3.5,2.05,3.4,3.3,2.1,"14/15"
"E1","20/12/14","Wigan","Rotherham",1,2,"A",0,1,"A",14,13,3,6,13,14,11,3,2,4,0,0,1.95,3.4,4.5,1.8,3.5,4.25,1.9,"14/15"
"E1","20/12/14","Reading","Watford",0,1,"A",0,0,"D",16,6,4,2,9,9,7,4,2,1,0,1,2.7,3.4,2.75,2.5,3.3,2.65,2.55,"14/15"
"E1","20/12/14","Nott'm Forest","Leeds",1,1,"D",1,0,"H",17,8,6,4,14,12,7,4,3,1,0,0,1.73,3.9,5.25,1.65,3.6,5,1.7,"14/15"
"E1","20/12/14","Ipswich","Middlesbrough",2,0,"H",2,0,"H",15,12,6,3,5,19,1,6,1,3,0,0,2.9,3.4,2.6,2.55,3.4,2.55,2.7,"14/15"
"E1","20/12/14","Huddersfield","Birmingham",0,1,"A",0,0,"D",16,9,5,2,13,14,7,5,1,1,0,0,2.25,3.6,3.3,2.15,3.4,3.1,2.1,"14/15"
"E1","20/12/14","Fulham","Sheffield Weds",4,0,"H",2,0,"H",13,17,6,2,11,14,4,9,2,3,0,0,2.25,3.5,3.4,2.1,3.3,3.3,2.1,"14/15"
"E1","20/12/14","Derby","Norwich",2,2,"D",1,0,"H",6,17,2,3,5,9,1,3,1,2,0,0,2.3,3.5,3.3,2.1,3.4,3.2,2.1,"14/15"
"E1","20/12/14","Cardiff","Brentford",2,3,"A",0,3,"A",20,9,9,5,11,11,7,3,1,4,0,0,2.4,3.5,3.1,2.25,3.3,3,2.2,"14/15"
"E1","20/12/14","Blackpool","Bournemouth",1,6,"A",0,2,"A",11,21,6,11,11,8,4,6,2,1,0,0,5.75,3.8,1.7,4.75,3.8,1.65,4.5,"14/15"
"E1","20/12/14","Blackburn","Charlton",2,0,"H",2,0,"H",19,8,7,2,10,12,8,6,0,1,0,0,1.73,3.9,5.25,1.65,3.6,5,1.7,"14/15"
"E1","19/12/14","Millwall","Bolton",0,1,"A",0,0,"D",8,14,2,8,12,14,3,4,2,3,0,0,2.15,3.4,3.75,2.1,3.3,3.3,2.1,"14/15"
"E1","13/12/14","Watford","Wigan",2,1,"H",1,1,"D",14,11,4,4,11,8,0,6,2,1,0,0,2.1,3.5,3.75,2.1,3.3,3.3,2.1,"14/15"
"E1","13/12/14","Sheffield Weds","Wolves",0,1,"A",0,0,"D",16,15,2,5,9,16,6,6,2,0,0,0,2.3,3.5,3.3,2.25,3.2,3.1,2.2,"14/15"
"E1","13/12/14","Rotherham","Nott'm Forest",0,0,"D",0,0,"D",16,8,3,0,13,14,4,6,2,1,0,0,2.9,3.4,2.6,2.7,3.25,2.5,2.7,"14/15"
"E1","13/12/14","Norwich","Huddersfield",5,0,"H",0,0,"D",26,9,9,3,8,8,6,6,0,0,0,1,1.73,4,5,1.7,3.6,4.6,1.65,"14/15"
"E1","13/12/14","Middlesbrough","Derby",2,0,"H",1,0,"H",15,6,7,2,15,15,6,3,2,3,0,1,2.25,3.5,3.4,2.2,3.25,3.1,2.2,"14/15"
"E1","13/12/14","Leeds","Fulham",0,1,"A",0,0,"D",15,8,3,3,4,11,7,2,1,0,0,0,2.6,3.6,2.75,2.5,3.3,2.65,2.5,"14/15"
"E1","13/12/14","Charlton","Blackpool",2,2,"D",1,1,"D",12,10,4,5,12,8,2,2,1,1,0,0,1.95,3.6,4.2,1.9,3.25,4.1,1.8,"14/15"
"E1","13/12/14","Brentford","Blackburn",3,1,"H",1,1,"D",11,11,5,4,13,12,3,3,1,2,0,0,2.3,3.6,3.2,2.25,3.3,3,2.2,"14/15"
"E1","13/12/14","Bournemouth","Cardiff",5,3,"H",3,1,"H",23,17,12,4,7,11,3,7,0,0,0,0,1.75,3.9,5,1.72,3.7,4.4,1.7,"14/15"
"E1","13/12/14","Bolton","Ipswich",0,0,"D",0,0,"D",6,19,0,7,13,9,5,6,2,3,0,0,2.7,3.4,2.8,2.75,3.2,2.5,2.5,"14/15"
"E1","13/12/14","Birmingham","Reading",6,1,"H",4,1,"H",11,16,7,4,13,12,2,5,0,2,0,0,2.5,3.4,3,2.5,3.25,2.7,2.4,"14/15"
"E1","12/12/14","Brighton","Millwall",0,1,"A",0,1,"A",14,9,3,2,12,20,5,2,2,4,0,0,2,3.6,4,1.9,3.3,4,1.9,"14/15"
"E1","06/12/14","Wolves","Bournemouth",1,2,"A",1,0,"H",13,24,5,7,20,12,6,7,3,2,2,0,3.1,3.5,2.4,2.8,3.25,2.4,2.8,"14/15"
"E1","06/12/14","Wigan","Norwich",0,1,"A",0,1,"A",9,6,6,3,5,11,4,1,0,0,0,0,2.8,3.4,2.7,2.6,3.2,2.6,2.55,"14/15"
"E1","06/12/14","Reading","Bolton",0,0,"D",0,0,"D",18,10,5,3,11,10,10,4,3,0,0,0,2.15,3.6,3.5,2.1,3.25,3.4,2,"14/15"
