"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","season"
"E2","05/04/10","Colchester","Millwall",1,2,"A",0,1,"A",7,10,2,6,11,12,6,5,3,4,0,0,2.75,3.3,2.5,2.5,3.2,2.5,2.45,"09/10"
"E2","05/04/10","Charlton","Carlisle",1,0,"H",1,0,"H",14,4,7,0,8,11,8,3,1,2,0,0,1.67,3.5,5.5,1.55,3.5,5.5,1.65,"09/10"
"E2","05/04/10","Bristol Rvs","Milton Keynes Dons",1,0,"H",0,0,"D",7,15,5,8,10,19,5,5,2,5,0,1,2.3,3.3,3.1,2.25,3.2,2.8,2.3,"09/10"
"E2","05/04/10","Brentford","Exeter",0,0,"D",0,0,"D",9,13,2,7,5,8,5,3,0,0,0,0,2,3.4,3.75,1.85,3.3,3.75,2,"09/10"
"E2","03/04/10","Wycombe","Huddersfield",1,2,"A",0,1,"A",7,4,3,2,12,13,8,6,1,2,0,0,3.5,3.3,2.1,3.1,3.2,2.1,3,"09/10"
"E2","03/04/10","Stockport","Walsall",1,1,"D",1,0,"H",25,5,10,3,5,9,13,2,0,0,0,1,3,3.25,2.38,2.8,3.2,2.25,2.8,"09/10"
"E2","03/04/10","Southend","Yeovil",0,0,"D",0,0,"D",5,15,2,7,13,10,2,5,1,2,0,0,2.1,3.25,3.6,2.2,3.2,2.9,2.1,"09/10"
"E2","03/04/10","Oldham","Gillingham",1,0,"H",0,0,"D",9,11,3,4,13,15,3,4,2,2,0,0,2.1,3.25,3.6,2.1,3.25,3.05,2,"09/10"
"E2","03/04/10","Milton Keynes Dons","Charlton",0,1,"A",0,0,"D",10,4,4,3,12,18,2,4,2,4,0,0,2.5,3.3,2.75,2.4,3.2,2.6,2.4,"09/10"
"E2","03/04/10","Leyton Orient","Hartlepool",1,3,"A",0,3,"A",8,9,6,6,13,11,9,4,1,1,0,0,2.1,3.4,3.4,2,3.25,3.3,2.1,"09/10"
"E2","03/04/10","Leeds","Swindon",0,3,"A",0,1,"A",15,13,6,7,10,11,3,3,1,0,0,0,1.83,3.5,4.33,1.85,3.35,3.65,1.8,"09/10"
"E2","02/04/10","Tranmere","Norwich",3,1,"H",3,0,"H",19,10,9,4,14,6,7,5,3,1,0,1,4.5,3.5,1.8,4.5,3.3,1.7,3.5,"09/10"
"E2","02/04/10","Millwall","Brentford",1,1,"D",0,1,"A",24,9,14,6,9,7,15,4,1,3,0,0,1.5,3.8,7.5,1.5,3.6,6,1.5,"09/10"
"E2","02/04/10","Exeter","Colchester",2,0,"H",1,0,"H",7,6,4,3,8,13,4,9,1,2,0,0,2.6,3.25,2.7,2.6,3.2,2.4,2.3,"09/10"
"E2","02/04/10","Carlisle","Bristol Rvs",3,1,"H",0,0,"D",20,3,10,1,10,11,6,2,3,1,0,1,2.38,3.25,3,2.3,3.2,2.75,2.3,"09/10"
"E2","01/04/10","Brighton","Southampton",2,2,"D",1,1,"D",9,11,4,6,13,16,6,5,2,2,0,0,3,3.25,2.38,2.78,3.25,2.25,2.8,"09/10"
"E2","30/03/10","Oldham","Brentford",2,3,"A",1,1,"D",12,9,6,6,8,11,5,5,0,2,0,0,2.38,3.25,3,2.3,3.25,2.7,2.3,"09/10"
"E2","27/03/10","Norwich","Leeds",1,0,"H",0,0,"D",10,8,4,3,13,15,5,1,2,3,0,1,2,3.4,3.75,2,3.3,3.25,2,"09/10"
"E2","27/03/10","Millwall","Stockport",5,0,"H",3,0,"H",22,11,12,7,10,8,9,5,0,2,0,0,1.3,5,11,1.3,4.5,8.25,1.3,"09/10"
"E2","27/03/10","Huddersfield","Charlton",1,1,"D",0,0,"D",9,3,5,1,12,12,5,7,1,2,0,0,2.2,3.3,3.25,2.2,3.25,2.85,2.1,"09/10"
"E2","27/03/10","Hartlepool","Swindon",0,1,"A",0,1,"A",12,4,5,4,13,12,2,4,0,0,0,0,3,3.4,2.3,2.85,3.25,2.2,2.6,"09/10"
"E2","27/03/10","Gillingham","Milton Keynes Dons",2,2,"D",1,2,"A",5,13,4,7,12,14,7,8,3,5,1,0,2.6,3.3,2.63,2.5,3.2,2.5,2.4,"09/10"
"E2","27/03/10","Exeter","Walsall",2,1,"H",1,0,"H",5,8,2,4,17,8,3,7,3,2,0,0,2.25,3.25,3.25,2.3,3.25,2.7,2.3,"09/10"
"E2","27/03/10","Colchester","Wycombe",1,1,"D",0,0,"D",8,9,2,4,10,12,5,6,4,2,0,0,1.57,3.75,6,1.55,3.5,5.5,1.5,"09/10"
"E2","27/03/10","Bristol Rvs","Southend",4,3,"H",2,2,"D",8,11,3,3,9,11,6,5,2,2,0,1,1.8,3.5,4.5,1.65,3.5,4.5,1.75,"09/10"
"E2","27/03/10","Brighton","Tranmere",3,0,"H",2,0,"H",10,2,6,0,5,9,2,7,0,2,0,1,1.83,3.5,4.33,1.8,3.4,3.8,1.85,"09/10"
"E2","27/03/10","Brentford","Leyton Orient",1,0,"H",1,0,"H",10,8,5,7,17,16,6,5,1,4,0,0,2,3.4,3.75,1.9,3.35,3.5,1.9,"09/10"
"E2","23/03/10","Southend","Walsall",3,0,"H",1,0,"H",15,8,7,2,11,15,6,2,0,2,0,2,2.4,3.3,2.88,2.4,3.2,2.6,2.3,"09/10"
"E2","23/03/10","Southampton","Hartlepool",3,2,"H",2,1,"H",15,7,9,2,9,11,4,7,0,0,0,0,1.44,4.2,7.5,1.45,3.75,6.5,1.45,"09/10"
"E2","23/03/10","Colchester","Brentford",3,3,"D",2,2,"D",14,9,8,6,9,12,8,4,1,0,0,0,1.85,3.4,4.33,1.75,3.25,4.25,1.8,"09/10"
"E2","22/03/10","Leeds","Millwall",0,2,"A",0,1,"A",9,10,1,2,8,13,2,9,0,0,0,0,1.91,3.4,4,1.8,3.25,4,1.85,"09/10"
"E2","20/03/10","Yeovil","Bristol Rvs",0,3,"A",0,3,"A",7,5,0,3,4,7,9,5,2,2,0,0,2.4,3.3,2.9,2.3,3.2,2.75,2.3,"09/10"
"E2","20/03/10","Wycombe","Exeter",2,2,"D",0,0,"D",12,9,4,5,11,5,7,7,0,0,0,0,2.2,3.3,3.25,2.15,3.25,2.95,2.1,"09/10"
"E2","20/03/10","Walsall","Colchester",1,0,"H",0,0,"D",6,9,3,6,8,14,3,5,1,1,1,0,2.75,3.3,2.5,2.55,3.2,2.45,2.5,"09/10"
"E2","20/03/10","Swindon","Norwich",1,1,"D",0,0,"D",9,9,7,2,7,15,4,1,1,0,0,0,3,3.25,2.38,2.65,3.25,2.35,2.6,"09/10"
"E2","20/03/10","Stockport","Brentford",0,1,"A",0,0,"D",12,10,4,5,10,6,3,12,4,2,0,0,3,3.25,2.38,2.75,3.2,2.3,2.6,"09/10"
"E2","20/03/10","Southend","Carlisle",2,2,"D",2,2,"D",15,16,7,10,13,9,8,9,2,0,1,0,2.5,3.3,2.75,2.45,3.2,2.55,2.4,"09/10"
"E2","20/03/10","Oldham","Brighton",0,2,"A",0,1,"A",9,8,4,3,14,14,5,5,3,2,0,0,2.63,3.25,2.63,2.35,3.25,2.65,2.3,"09/10"
"E2","20/03/10","Milton Keynes Dons","Southampton",0,3,"A",0,0,"D",10,10,7,6,11,19,7,9,4,3,0,0,2.6,3.3,2.63,2.5,3.2,2.5,2.4,"09/10"
"E2","20/03/10","Leyton Orient","Huddersfield",0,2,"A",0,1,"A",5,15,2,8,9,12,7,9,2,2,0,0,2.9,3.3,2.4,2.7,3.2,2.35,2.6,"09/10"
"E2","20/03/10","Charlton","Gillingham",2,2,"D",1,2,"A",16,5,9,3,8,9,8,4,0,2,0,0,1.57,3.8,6,1.55,3.5,5.5,1.5,"09/10"
"E2","19/03/10","Tranmere","Hartlepool",0,0,"D",0,0,"D",8,5,1,2,8,8,1,4,1,0,0,0,2.2,3.25,3.3,2.1,3.2,3.1,2.1,"09/10"
"E2","17/03/10","Exeter","Bristol Rvs",1,0,"H",0,0,"D",7,6,3,3,9,11,2,8,1,2,0,0,2.5,3.3,2.75,2.45,3.2,2.55,2.5,"09/10"
"E2","16/03/10","Stockport","Oldham",0,1,"A",0,1,"A",6,6,4,3,11,12,1,7,2,1,1,0,2.63,3.3,2.6,2.55,3.2,2.45,2.5,"09/10"
"E2","16/03/10","Southampton","Swindon",0,1,"A",0,0,"D",11,7,6,4,10,14,7,4,1,2,0,1,1.73,3.5,5,1.75,3.25,4.25,1.8,"09/10"
"E2","16/03/10","Carlisle","Yeovil",1,0,"H",0,0,"D",6,7,2,3,10,8,5,5,0,1,0,0,2,3.4,3.75,1.95,3.25,3.45,1.9,"09/10"
"E2","16/03/10","Brighton","Brentford",3,0,"H",1,0,"H",10,4,6,1,14,15,4,8,2,2,0,1,2.2,3.25,3.25,2.1,3.2,3.1,2,"09/10"
"E2","13/03/10","Yeovil","Hartlepool",4,0,"H",2,0,"H",8,6,5,1,8,15,5,3,2,3,1,0,2.25,3.3,3.2,2,3.25,3.3,2.2,"09/10"
"E2","13/03/10","Stockport","Gillingham",0,0,"D",0,0,"D",14,8,8,3,7,12,8,4,1,1,0,0,2.63,3.25,2.63,2.55,3.2,2.45,2.45,"09/10"
"E2","13/03/10","Southend","Exeter",0,0,"D",0,0,"D",14,12,9,7,14,9,5,6,1,0,0,0,2.2,3.2,3.4,2.15,3.25,2.95,2.1,"09/10"
"E2","13/03/10","Southampton","Leeds",1,0,"H",1,0,"H",13,6,5,1,16,9,5,1,2,3,0,0,2.5,3.3,2.8,2.5,3.2,2.5,2.4,"09/10"
"E2","13/03/10","Oldham","Wycombe",2,2,"D",1,1,"D",12,10,4,3,9,10,10,7,1,0,0,0,1.91,3.4,4,1.8,3.3,3.95,1.85,"09/10"
"E2","13/03/10","Millwall","Charlton",4,0,"H",1,0,"H",8,8,6,0,11,11,9,4,0,1,0,0,2.2,3.2,3.4,2.25,3.15,2.85,2.2,"09/10"
"E2","13/03/10","Leyton Orient","Walsall",2,0,"H",0,0,"D",13,6,9,2,9,7,9,1,1,0,0,0,2.2,3.3,3.25,2.25,3.2,2.8,2.1,"09/10"
"E2","13/03/10","Huddersfield","Norwich",1,3,"A",1,0,"H",13,9,6,5,9,9,10,4,1,1,0,0,2.8,3.25,2.5,2.6,3.15,2.45,2.55,"09/10"
"E2","13/03/10","Carlisle","Colchester",2,1,"H",0,0,"D",8,12,4,5,10,13,6,6,2,1,1,0,2.8,3.25,2.5,2.6,3.2,2.4,2.5,"09/10"
"E2","13/03/10","Bristol Rvs","Tranmere",0,0,"D",0,0,"D",13,4,5,2,9,15,12,3,0,4,0,1,1.8,3.5,4.5,1.7,3.45,4.25,1.75,"09/10"
"E2","13/03/10","Brighton","Swindon",0,1,"A",0,0,"D",9,7,2,4,12,10,8,5,0,0,0,0,2.38,3.25,3,2.6,3.2,2.4,2.4,"09/10"
"E2","13/03/10","Brentford","Milton Keynes Dons",3,3,"D",1,1,"D",9,11,7,5,11,10,4,2,3,3,0,0,2.63,3.2,2.7,2.45,3.2,2.55,2.4,"09/10"
"E2","09/03/10","Tranmere","Leeds",1,4,"A",1,3,"A",7,8,5,5,11,9,5,2,0,1,0,0,4,3.4,1.91,3.75,3.25,1.85,3.4,"09/10"
"E2","09/03/10","Oldham","Leyton Orient",2,0,"H",1,0,"H",17,3,8,1,11,13,10,5,0,2,0,0,2.2,3.3,3.25,2.1,3.2,3.1,2.1,"09/10"
"E2","09/03/10","Milton Keynes Dons","Swindon",2,1,"H",2,0,"H",13,14,8,7,17,7,3,1,2,0,0,0,2.3,3.4,3,2.25,3.3,2.75,2.2,"09/10"
"E2","09/03/10","Carlisle","Millwall",1,3,"A",0,1,"A",7,12,3,6,10,10,10,5,3,3,0,0,2.8,3.4,2.4,2.55,3.2,2.45,2.6,"09/10"
"E2","08/03/10","Colchester","Brighton",0,0,"D",0,0,"D",7,10,7,6,18,14,7,6,3,3,0,0,1.73,3.5,5,1.7,3.3,4.5,1.65,"09/10"
"E2","06/03/10","Wycombe","Carlisle",0,0,"D",0,0,"D",11,4,4,1,8,4,3,7,2,0,0,0,2.6,3.4,2.6,2.5,3,2.65,2.4,"09/10"
"E2","06/03/10","Walsall","Millwall",2,2,"D",2,1,"H",5,14,2,4,11,6,2,6,2,0,1,0,3,3.25,2.38,2.6,3.2,2.4,2.6,"09/10"
"E2","06/03/10","Tranmere","Southampton",2,1,"H",1,1,"D",6,8,3,5,11,16,5,8,0,3,0,0,4,3.4,1.91,3.6,3.25,1.9,3.4,"09/10"
"E2","06/03/10","Swindon","Bristol Rvs",0,4,"A",0,3,"A",15,11,9,6,11,14,14,1,3,2,0,0,1.73,3.5,5,1.7,3.3,4.5,1.7,"09/10"
"E2","06/03/10","Norwich","Yeovil",3,0,"H",1,0,"H",18,1,12,1,11,11,5,2,0,1,0,0,1.36,4.5,9,1.4,3.75,7.5,1.35,"09/10"
"E2","06/03/10","Milton Keynes Dons","Leyton Orient",1,0,"H",1,0,"H",15,6,8,3,15,16,3,7,3,2,0,0,1.8,3.5,4.5,1.7,3.35,4.4,1.7,"09/10"
"E2","06/03/10","Leeds","Brentford",1,1,"D",0,0,"D",24,8,9,6,6,9,7,3,1,0,0,0,1.4,4.33,8,1.4,3.75,7.5,1.4,"09/10"
"E2","06/03/10","Hartlepool","Southend",3,0,"H",2,0,"H",11,10,6,3,14,8,4,7,1,1,0,1,2,3.5,3.6,2,3.3,3.25,2,"09/10"
"E2","06/03/10","Gillingham","Huddersfield",2,0,"H",1,0,"H",12,6,8,4,17,5,2,10,2,4,0,1,3.2,3.25,2.25,2.6,3.2,2.4,2.6,"09/10"
"E2","06/03/10","Exeter","Oldham",1,1,"D",0,0,"D",6,1,3,1,9,15,5,2,2,4,0,0,2.5,3.2,2.88,2.25,3.2,2.8,2.2,"09/10"
"E2","06/03/10","Charlton","Stockport",2,0,"H",2,0,"H",10,7,2,1,16,12,6,3,1,0,0,0,1.33,4.5,11,1.35,4,8.25,1.35,"09/10"
"E2","02/03/10","Southampton","Huddersfield",5,0,"H",3,0,"H",20,9,11,7,19,11,11,3,0,1,0,0,2.1,3.4,3.4,2.1,3.1,3.2,2,"09/10"
"E2","02/03/10","Bristol Rvs","Stockport",1,0,"H",1,0,"H",7,5,2,4,14,14,4,7,0,3,0,1,1.62,3.75,5.5,1.55,3.5,5.5,1.55,"09/10"
"E2","27/02/10","Yeovil","Milton Keynes Dons",1,0,"H",1,0,"H",7,7,4,2,10,15,5,6,2,4,0,0,2.63,3.3,2.6,2.7,3.25,2.3,2.6,"09/10"
"E2","27/02/10","Stockport","Wycombe",4,3,"H",2,0,"H",16,18,13,12,13,10,10,8,0,1,0,0,2.6,3.25,2.7,2.35,3.25,2.65,2.3,"09/10"
"E2","27/02/10","Southampton","Walsall",5,1,"H",3,1,"H",15,5,7,2,8,6,3,3,0,2,0,0,1.57,3.75,6,1.55,3.5,5.5,1.65,"09/10"
"E2","27/02/10","Oldham","Norwich",0,1,"A",0,0,"D",10,8,6,4,12,12,3,4,1,0,0,0,4.33,3.5,1.83,3.75,3.25,1.85,3.4,"09/10"
"E2","27/02/10","Millwall","Hartlepool",1,0,"H",1,0,"H",13,4,5,2,8,7,7,6,0,1,0,0,1.53,3.8,6.5,1.5,3.6,6,1.5,"09/10"
"E2","27/02/10","Leyton Orient","Swindon",0,0,"D",0,0,"D",10,9,3,2,9,13,7,7,0,1,0,0,2.9,3.3,2.4,2.8,3.1,2.3,2.8,"09/10"
"E2","27/02/10","Huddersfield","Leeds",2,2,"D",1,0,"H",12,8,5,4,11,14,8,6,0,3,0,0,2.5,3.25,2.8,2.5,3.2,2.5,2.3,"09/10"
"E2","27/02/10","Carlisle","Gillingham",2,0,"H",1,0,"H",15,8,9,3,7,13,6,7,0,0,0,0,1.91,3.4,4,1.8,3.45,3.75,1.8,"09/10"
"E2","27/02/10","Bristol Rvs","Colchester",3,2,"H",1,1,"D",9,13,3,7,11,12,2,8,1,4,0,0,2.8,3.25,2.5,2.65,3.25,2.35,2.5,"09/10"
"E2","27/02/10","Brighton","Exeter",2,0,"H",1,0,"H",4,8,3,0,9,11,8,4,0,3,0,0,1.91,3.4,4,1.9,3.3,3.55,1.9,"09/10"
"E2","26/02/10","Southend","Charlton",1,2,"A",1,0,"H",10,21,4,16,9,14,6,9,1,2,1,0,3.3,3.3,2.2,3.3,3.25,2,3,"09/10"
"E2","23/02/10","Wycombe","Southampton",0,0,"D",0,0,"D",7,6,4,3,7,7,8,0,1,1,0,0,4,3.4,1.91,3.8,3.25,1.85,3.4,"09/10"
"E2","23/02/10","Walsall","Yeovil",0,1,"A",0,1,"A",9,12,1,9,6,6,3,2,2,2,0,0,1.91,3.4,4,1.85,3.25,3.75,1.85,"09/10"
"E2","23/02/10","Tranmere","Huddersfield",0,2,"A",0,1,"A",9,10,7,8,7,12,7,6,0,0,0,0,3.3,3.3,2.2,2.85,3.25,2.2,2.8,"09/10"
"E2","23/02/10","Swindon","Stockport",4,1,"H",2,1,"H",16,7,12,5,11,10,7,6,1,0,0,0,1.4,4.5,8,1.35,4,8.25,1.4,"09/10"
"E2","23/02/10","Norwich","Southend",2,1,"H",0,1,"A",18,6,5,3,5,9,10,3,1,0,0,0,1.44,4.2,7.5,1.35,4,8.25,1.4,"09/10"
"E2","23/02/10","Milton Keynes Dons","Millwall",1,3,"A",0,1,"A",13,20,7,13,10,15,5,6,0,2,0,0,2.4,3.3,2.9,2.3,3.2,2.75,2.2,"09/10"
"E2","23/02/10","Leeds","Oldham",2,0,"H",0,0,"D",19,6,11,3,11,9,5,1,1,4,0,0,1.5,4,7,1.45,3.75,6.5,1.45,"09/10"
"E2","23/02/10","Hartlepool","Carlisle",4,1,"H",3,1,"H",14,6,9,4,12,14,5,7,1,2,0,0,2.6,3.4,2.6,2.5,3.2,2.5,2.3,"09/10"
"E2","23/02/10","Gillingham","Leyton Orient",1,1,"D",1,0,"H",10,7,4,3,11,16,6,5,1,1,0,0,2.1,3.3,3.5,2,3.2,3.35,2,"09/10"
"E2","23/02/10","Charlton","Brighton",1,2,"A",0,1,"A",15,7,7,6,15,14,4,7,0,0,0,0,1.62,3.75,5.5,1.55,3.5,5.5,1.55,"09/10"
"E2","20/02/10","Wycombe","Millwall",1,0,"H",1,0,"H",2,5,1,1,11,18,5,4,0,5,1,0,3.4,3.4,2.1,3.1,3.2,2.1,3.1,"09/10"
"E2","20/02/10","Walsall","Brentford",2,1,"H",1,1,"D",12,10,6,5,7,8,4,5,3,1,0,0,2.4,3.3,2.9,2.25,3.3,2.75,2.2,"09/10"
"E2","20/02/10","Tranmere","Leyton Orient",2,1,"H",2,0,"H",9,8,5,4,15,6,1,10,2,1,0,0,2.4,3.3,2.9,2.35,3.15,2.7,2.3,"09/10"
"E2","20/02/10","Swindon","Carlisle",2,0,"H",1,0,"H",18,6,9,3,6,9,10,7,0,0,0,0,1.8,3.5,4.5,1.75,3.35,4.15,1.7,"09/10"
"E2","20/02/10","Norwich","Southampton",0,2,"A",0,1,"A",8,13,5,5,10,19,3,5,1,3,1,0,1.83,3.6,4.2,1.8,3.4,3.8,1.75,"09/10"
"E2","20/02/10","Milton Keynes Dons","Southend",3,1,"H",1,0,"H",23,9,15,6,17,15,8,3,0,2,0,0,1.73,3.6,4.75,1.7,3.4,4.35,1.7,"09/10"
"E2","20/02/10","Leeds","Brighton",1,1,"D",0,0,"D",13,4,6,2,17,21,4,9,1,4,0,1,1.44,4.33,7,1.35,4.35,7,1.4,"09/10"
"E2","20/02/10","Hartlepool","Huddersfield",0,2,"A",0,1,"A",11,6,3,1,11,8,5,6,3,2,0,0,3,3.4,2.3,2.55,3.3,2.4,2.6,"09/10"
"E2","20/02/10","Gillingham","Bristol Rvs",1,0,"H",0,0,"D",14,5,5,1,15,13,7,4,2,2,0,0,2.4,3.3,2.9,2.4,3.2,2.6,2.3,"09/10"
"E2","20/02/10","Exeter","Stockport",0,1,"A",0,0,"D",13,7,5,3,9,11,6,4,1,1,0,0,1.8,3.5,4.5,1.65,3.4,4.75,1.6,"09/10"
"E2","20/02/10","Colchester","Oldham",1,0,"H",0,0,"D",7,9,4,4,13,13,5,5,1,0,0,0,1.67,3.5,5.5,1.55,3.6,5.25,1.6,"09/10"
"E2","20/02/10","Charlton","Yeovil",2,0,"H",1,0,"H",12,11,7,8,8,9,5,9,1,1,0,0,1.57,3.8,6,1.55,3.6,5.25,1.55,"09/10"
"E2","16/02/10","Yeovil","Colchester",0,1,"A",0,1,"A",13,6,5,4,8,11,7,5,0,1,0,0,2.75,3.3,2.5,2.6,3.2,2.4,2.5,"09/10"
"E2","16/02/10","Leeds","Walsall",1,2,"A",0,0,"D",16,7,6,3,12,9,7,3,0,2,0,0,1.44,4.33,7,1.38,4,7.5,1.45,"09/10"
"E2","16/02/10","Carlisle","Huddersfield",1,2,"A",0,1,"A",12,12,4,4,14,12,5,9,1,3,0,0,2.5,3.3,2.75,2.45,3.2,2.55,2.3,"09/10"
"E2","15/02/10","Bristol Rvs","Charlton",2,1,"H",1,0,"H",14,12,12,7,16,15,5,4,2,4,0,0,3.1,3.3,2.3,2.65,3.25,2.35,2.6,"09/10"
"E2","13/02/10","Yeovil","Gillingham",0,0,"D",0,0,"D",6,8,3,2,9,12,5,5,1,1,0,0,1.8,3.5,4.5,1.85,3.4,3.6,1.85,"09/10"
"E2","13/02/10","Stockport","Colchester",2,2,"D",1,2,"A",11,16,4,7,14,12,6,3,4,1,0,0,4.5,3.5,1.8,4.4,3.35,1.7,4.2,"09/10"
"E2","13/02/10","Southend","Tranmere",1,1,"D",1,0,"H",10,9,2,6,12,19,9,4,1,4,0,0,2.1,3.3,3.5,1.9,3.3,3.55,2,"09/10"
"E2","13/02/10","Oldham","Walsall",1,0,"H",0,0,"D",9,3,6,0,11,12,9,1,1,4,0,0,2.38,3.25,3,2.2,3.25,2.85,2.3,"09/10"
"E2","13/02/10","Millwall","Exeter",1,0,"H",0,0,"D",14,3,10,0,13,14,6,0,1,3,0,1,1.57,3.75,6,1.5,3.6,6,1.5,"09/10"
"E2","13/02/10","Leyton Orient","Leeds",1,1,"D",0,0,"D",5,18,5,8,9,14,4,12,1,0,0,0,4.33,3.5,1.83,3.7,3.5,1.8,3.5,"09/10"
"E2","13/02/10","Huddersfield","Swindon",2,2,"D",1,2,"A",16,5,9,4,11,11,18,3,0,1,0,0,2.1,3.3,3.5,2.1,3.2,3.1,2,"09/10"
"E2","13/02/10","Carlisle","Milton Keynes Dons",5,0,"H",2,0,"H",17,9,12,8,6,7,12,9,1,4,0,0,2.75,3.3,2.5,2.6,3.2,2.4,2.5,"09/10"
"E2","13/02/10","Brighton","Norwich",1,2,"A",1,0,"H",7,9,4,3,15,12,4,6,2,2,0,0,4,3.5,1.91,3.55,3.3,1.9,3.5,"09/10"
"E2","13/02/10","Brentford","Wycombe",1,1,"D",0,1,"A",5,9,2,5,6,12,2,8,0,1,0,0,1.67,3.6,5.5,1.65,3.5,4.5,1.7,"09/10"
"E2","09/02/10","Swindon","Oldham",4,2,"H",2,0,"H",10,6,4,2,8,10,3,2,0,1,0,0,1.67,3.75,5,1.6,3.5,5,1.6,"09/10"
"E2","09/02/10","Gillingham","Tranmere",0,1,"A",0,0,"D",11,14,4,6,16,15,2,3,3,5,0,0,2.05,3.3,3.6,1.95,3.25,3.4,2,"09/10"
"E2","09/02/10","Bristol Rvs","Walsall",0,1,"A",0,1,"A",10,6,3,2,9,18,6,6,1,2,0,0,2,3.4,3.75,1.95,3.2,3.5,2,"09/10"
"E2","09/02/10","Brighton","Huddersfield",0,0,"D",0,0,"D",13,6,5,3,17,21,9,5,0,0,0,0,2.9,3.3,2.4,2.75,3.2,2.3,2.6,"09/10"
"E2","08/02/10","Colchester","Southend",2,0,"H",1,0,"H",9,9,5,7,12,6,3,5,1,1,0,0,1.67,3.5,5.5,1.65,3.5,4.5,1.65,"09/10"
"E2","06/02/10","Wycombe","Yeovil",1,4,"A",0,1,"A",6,8,4,6,9,18,6,2,1,2,0,0,2.38,3.25,3,2.35,3.25,2.65,2.3,"09/10"
"E2","06/02/10","Walsall","Bristol Rvs",0,0,"D",0,0,"D",7,9,1,5,10,4,4,8,0,0,0,0,2.38,3.3,2.9,2.2,3.2,2.9,2.2,"09/10"
"E2","06/02/10","Tranmere","Oldham",0,1,"A",0,1,"A",9,6,6,3,10,18,8,2,1,2,0,0,2.2,3.3,3.25,2.1,3.25,3.05,2.1,"09/10"
"E2","06/02/10","Swindon","Charlton",1,1,"D",0,0,"D",9,8,3,4,14,10,9,2,0,1,0,0,2.4,3.3,2.88,2.35,3.15,2.7,2.4,"09/10"
"E2","06/02/10","Stockport","Milton Keynes Dons",1,3,"A",1,1,"D",12,16,5,11,11,20,3,4,3,4,0,0,4.5,3.75,1.73,4.35,3.4,1.7,4,"09/10"
"E2","06/02/10","Millwall","Norwich",2,1,"H",1,1,"D",8,2,5,2,13,12,9,4,0,0,0,0,3,3.2,2.38,2.75,3.2,2.3,2.6,"09/10"
"E2","06/02/10","Leyton Orient","Brighton",1,1,"D",0,1,"A",11,12,8,5,11,17,6,4,4,4,0,0,2.3,3.4,3,2.3,3.2,2.75,2.2,"09/10"
"E2","06/02/10","Huddersfield","Carlisle",1,1,"D",0,0,"D",12,14,5,4,9,10,6,9,2,0,0,0,1.62,3.75,5.5,1.55,3.5,5.5,1.6,"09/10"
"E2","06/02/10","Hartlepool","Leeds",2,2,"D",0,1,"A",12,13,7,5,9,12,4,8,1,0,0,0,5,3.5,1.73,4.5,3.5,1.65,4,"09/10"
"E2","06/02/10","Exeter","Southampton",1,1,"D",0,1,"A",2,8,1,5,9,12,5,6,1,2,0,0,3.5,3.4,2.1,3.25,3.3,2,3,"09/10"
"E2","06/02/10","Brentford","Gillingham",4,0,"H",3,0,"H",11,10,4,5,16,12,6,4,1,3,0,0,1.91,3.4,4,1.85,3.2,3.85,1.9,"09/10"
"E2","02/02/10","Walsall","Charlton",1,1,"D",1,1,"D",5,14,3,6,15,9,1,13,3,1,1,0,3.2,3.4,2.2,3.05,3.25,2.1,3,"09/10"
"E2","02/02/10","Leyton Orient","Bristol Rvs",5,0,"H",1,0,"H",19,7,13,6,6,9,11,8,0,0,0,0,2.38,3.3,2.9,2.3,3.2,2.75,2.3,"09/10"
"E2","02/02/10","Colchester","Carlisle",2,1,"H",0,1,"A",6,5,3,2,9,9,5,11,0,0,0,0,1.73,3.5,5,1.7,3.3,4.5,1.7,"09/10"
"E2","30/01/10","Yeovil","Huddersfield",0,1,"A",0,1,"A",8,5,3,2,17,12,2,3,2,2,0,0,3.25,3.25,2.25,2.7,3.25,2.3,2.8,"09/10"
"E2","30/01/10","Southend","Swindon",2,2,"D",0,2,"A",13,13,5,5,7,11,7,6,0,1,0,0,2.9,3.25,2.4,2.6,3.2,2.4,2.5,"09/10"
"E2","30/01/10","Southampton","Stockport",2,0,"H",0,0,"D",18,5,13,4,13,12,6,10,1,0,0,0,1.29,5,12,1.25,4.75,10,1.3,"09/10"
"E2","30/01/10","Norwich","Hartlepool",2,1,"H",2,1,"H",7,14,4,7,9,9,4,4,0,3,0,0,1.3,5,11,1.3,4.5,8.25,1.3,"09/10"
"E2","30/01/10","Milton Keynes Dons","Exeter",1,1,"D",0,0,"D",6,7,3,5,11,14,10,2,6,3,0,0,1.53,3.8,6.5,1.52,3.55,5.75,1.55,"09/10"
"E2","30/01/10","Leeds","Colchester",2,0,"H",1,0,"H",14,7,7,2,15,13,5,7,1,1,0,0,1.62,3.75,5.5,1.55,3.5,5.5,1.6,"09/10"
"E2","30/01/10","Gillingham","Walsall",0,0,"D",0,0,"D",12,6,8,2,8,9,7,5,1,1,0,0,2.1,3.3,3.5,2.1,3.2,3.1,2.1,"09/10"
