"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","season"
"I1","16/09/12","Pescara","Sampdoria",2,3,"A",0,1,"A",15,10,6,5,18,18,7,2,3,2,0,0,2.8,3.1,2.6,2.85,3.1,2.5,2.65,3.05,2.55,2.6,3.1,2.4,"12/13"
"I1","16/09/12","Napoli","Parma",3,1,"H",2,1,"H",12,21,6,5,17,20,1,6,1,4,0,0,1.55,3.8,6.5,1.5,3.85,6.9,1.55,3.7,5.4,1.44,4,5.5,"12/13"
"I1","16/09/12","Genoa","Juventus",1,3,"A",1,0,"H",13,19,4,5,15,18,1,9,2,3,0,0,5.5,3.75,1.62,5.75,3.9,1.62,5,3.6,1.6,4.2,3.5,1.67,"12/13"
"I1","16/09/12","Fiorentina","Catania",2,0,"H",1,0,"H",15,8,7,4,15,16,5,3,3,2,0,0,1.91,3.3,4.2,1.83,3.45,4.25,1.85,3.3,3.9,1.73,3.4,4,"12/13"
"I1","16/09/12","Chievo","Lazio",1,3,"A",0,2,"A",11,12,2,6,11,20,10,1,3,2,0,0,2.8,3.1,2.6,2.85,3.2,2.45,2.7,3.05,2.5,2.88,3.1,2.2,"12/13"
"I1","15/09/12","Palermo","Cagliari",1,1,"D",1,0,"H",7,12,3,4,16,27,0,1,3,2,0,0,2.2,3.2,3.4,2.25,3.3,3.3,2.2,3.2,3,2,3.2,3.2,"12/13"
"I1","15/09/12","Milan","Atalanta",0,1,"A",0,0,"D",17,10,7,4,12,19,8,5,2,4,0,0,1.5,4,7,1.42,4.1,8.25,1.45,3.9,6.5,1.4,4,6.5,"12/13"
"I1","02/09/12","Udinese","Juventus",1,4,"A",0,2,"A",10,21,1,10,11,19,3,5,3,3,1,0,5,3.5,1.73,5.25,3.5,1.75,3.8,3.4,1.85,4.6,3.4,1.8,"12/13"
"I1","02/09/12","Sampdoria","Siena",2,1,"H",1,0,"H",12,9,5,3,16,22,11,1,3,3,0,1,1.83,3.4,4.5,1.83,3.3,4.5,1.85,3.3,3.9,1.83,3.4,4.5,"12/13"
"I1","02/09/12","Parma","Chievo",2,0,"H",1,0,"H",11,14,3,4,22,17,3,4,3,3,0,0,2.05,3.2,3.8,2.05,3.2,3.7,2,3.2,3.4,2.05,3.2,3.75,"12/13"
"I1","02/09/12","Napoli","Fiorentina",2,1,"H",0,0,"D",5,16,1,3,17,10,7,9,2,2,0,0,1.73,3.5,5,1.75,3.5,4.75,1.7,3.5,4.4,1.73,3.5,5,"12/13"
"I1","02/09/12","Lazio","Palermo",3,0,"H",1,0,"H",21,9,6,2,14,10,7,4,3,2,0,0,1.67,3.75,5,1.67,3.6,5.25,1.7,3.4,4.6,1.7,3.6,5,"12/13"
"I1","02/09/12","Inter","Roma",1,3,"A",1,1,"D",21,12,6,3,17,17,11,2,2,2,0,1,1.95,3.6,3.75,2,3.5,3.8,1.85,3.3,3.9,1.95,3.5,3.8,"12/13"
"I1","02/09/12","Catania","Genoa",3,2,"H",0,1,"A",20,16,5,6,20,24,9,5,3,2,0,0,2.05,3.25,3.75,2,3.3,3.75,2,3.3,3.3,2.1,3.25,3.5,"12/13"
"I1","02/09/12","Cagliari","Atalanta",1,1,"D",0,0,"D",25,10,6,5,24,19,13,3,3,1,0,1,2.3,3,3.4,2.2,3,3.5,2.1,3.1,3.3,2.1,3.25,3.6,"12/13"
"I1","01/09/12","Torino","Pescara",3,0,"H",1,0,"H",16,1,9,0,12,20,5,0,1,2,0,1,1.83,3.4,4.5,1.83,3.5,4.6,1.9,3.3,3.7,1.85,3.3,4.5,"12/13"
"I1","01/09/12","Bologna","Milan",1,3,"A",1,1,"D",15,17,3,6,18,21,1,8,1,5,0,0,3.6,3.2,2.1,3.8,3.25,2,3.2,3.2,2.1,3.75,3.25,2.05,"12/13"
"I1","26/08/12","Siena","Torino",0,0,"D",0,0,"D",5,8,0,1,10,17,4,5,0,1,0,0,2.25,3.1,3.4,2.25,3.15,3.25,2.2,3.1,3.1,2.1,3.1,3.1,"12/13"
"I1","26/08/12","Roma","Catania",2,2,"D",0,1,"A",18,11,5,4,15,15,10,2,3,2,0,0,1.4,4.5,8,1.35,4.75,8.25,1.5,3.8,5.7,1.4,4.2,6,"12/13"
"I1","26/08/12","Pescara","Inter",0,3,"A",0,2,"A",13,14,5,6,7,12,10,2,3,1,0,0,4.33,3.6,1.8,5,3.55,1.7,4.3,3.4,1.75,4,3.5,1.7,"12/13"
"I1","26/08/12","Palermo","Napoli",0,3,"A",0,1,"A",16,12,6,3,11,13,6,5,3,3,0,0,3,3.25,2.38,3,3.4,2.4,2.7,3.2,2.4,2.62,3.2,2.3,"12/13"
"I1","26/08/12","Milan","Sampdoria",0,1,"A",0,0,"D",23,10,6,3,16,11,7,2,2,5,0,0,1.4,4.5,8,1.48,4.1,7.75,1.45,3.9,6.5,1.36,4,7,"12/13"
"I1","26/08/12","Genoa","Cagliari",2,0,"H",0,0,"D",15,17,4,4,19,12,3,6,0,3,0,0,1.95,3.3,4,2,3.25,3.8,2,3.15,3.45,2,3.2,3.2,"12/13"
"I1","26/08/12","Chievo","Bologna",2,0,"H",0,0,"D",6,4,3,1,17,18,1,1,3,3,0,1,2.1,3.2,3.6,2.1,3.15,3.6,2.2,3,3.2,2.1,3.1,3.1,"12/13"
"I1","26/08/12","Atalanta","Lazio",0,1,"A",0,1,"A",10,13,3,4,14,19,8,5,1,4,0,0,2.4,3.2,3,2.4,3.2,2.95,2.6,3.1,2.6,2.5,3.1,2.5,"12/13"
"I1","25/08/12","Juventus","Parma",2,0,"H",0,0,"D",15,6,6,5,12,21,5,8,2,6,0,0,1.3,5,10.5,1.28,5,11,1.35,4.5,7.3,1.3,4.33,8,"12/13"
"I1","25/08/12","Fiorentina","Udinese",2,1,"H",0,1,"A",23,7,8,2,12,14,10,0,2,1,0,0,2.05,3.2,3.75,2.05,3.3,3.9,2,3.2,3.4,2.15,3.1,3,"12/13"
"I1","18/05/14","Parma","Livorno",2,0,"H",0,0,"D",19,6,4,1,15,7,7,1,0,1,0,0,1.22,6,12,1.2,6.5,12,1.2,6.5,11,1.22,6,12,"13/14"
"I1","18/05/14","Napoli","Verona",5,1,"H",3,0,"H",20,10,11,5,9,5,2,2,2,1,0,0,1.44,4.5,6.5,1.42,4.75,6.5,1.5,4,6.1,1.45,4.75,6,"13/14"
"I1","18/05/14","Milan","Sassuolo",2,1,"H",2,0,"H",16,16,9,5,17,13,7,6,0,1,2,1,1.29,5.75,9,1.25,6,10,1.25,6,9,1.25,6,10,"13/14"
"I1","18/05/14","Lazio","Bologna",1,0,"H",0,0,"D",18,8,6,1,11,10,8,2,2,1,0,0,1.44,4.33,7,1.42,4.5,7,1.5,4,6.1,1.44,4.33,7,"13/14"
"I1","18/05/14","Juventus","Cagliari",3,0,"H",3,0,"H",13,7,8,2,13,11,9,2,0,0,0,0,1.22,6.5,11,1.22,6.25,11.5,1.15,7,15,1.2,6.5,13,"13/14"
"I1","18/05/14","Genoa","Roma",1,0,"H",0,0,"D",7,11,3,4,15,9,4,5,0,1,0,0,4.5,3.8,1.73,4.6,3.8,1.7,4,3.6,1.8,4.2,3.75,1.8,"13/14"
"I1","18/05/14","Fiorentina","Torino",2,2,"D",0,0,"D",15,15,8,5,15,11,7,6,5,2,0,0,3.6,3.6,1.95,3.65,3.9,1.85,3.4,3.9,1.85,3.5,3.75,1.95,"13/14"
"I1","18/05/14","Chievo","Inter",2,1,"H",0,1,"A",13,14,4,3,16,14,7,3,2,1,0,0,4,3.3,1.95,3.9,3.5,1.9,3.3,3.3,2.1,3.75,3.5,1.95,"13/14"
"I1","18/05/14","Catania","Atalanta",2,1,"H",0,0,"D",23,19,9,9,9,8,5,4,1,2,0,0,2.25,3.4,3.1,2.15,3.5,3.15,2.3,3.3,2.9,2.3,3.4,3,"13/14"
"I1","17/05/14","Udinese","Sampdoria",3,3,"D",2,1,"H",22,15,12,4,15,11,6,5,3,2,0,0,1.73,3.8,4.5,1.72,3.75,4.5,1.7,3.7,4.5,1.8,3.75,4.2,"13/14"
"I1","11/05/14","Torino","Parma",1,1,"D",1,0,"H",16,18,1,4,7,14,5,3,2,2,1,1,2.1,3.5,3.3,2.05,3.5,3.4,2.1,3.3,3.3,2.1,3.3,3.5,"13/14"
"I1","11/05/14","Sassuolo","Genoa",4,2,"H",1,1,"D",20,8,10,3,12,20,8,2,2,5,0,0,1.53,3.8,6.5,1.45,4.25,6.9,1.5,4,6,1.53,4,6,"13/14"
"I1","11/05/14","Sampdoria","Napoli",2,5,"A",1,3,"A",28,9,10,5,11,12,6,3,1,0,0,0,3.3,3.4,2.15,3.35,3.4,2.1,2.9,3.3,2.3,3.2,3.4,2.2,"13/14"
"I1","11/05/14","Roma","Juventus",0,1,"A",0,0,"D",18,11,7,5,21,14,5,5,4,1,0,0,2.4,3.4,2.8,2.4,3.4,2.8,2.3,3.4,2.8,2.5,3.4,2.7,"13/14"
"I1","11/05/14","Livorno","Fiorentina",0,1,"A",0,0,"D",6,9,2,3,25,17,5,3,6,3,1,0,4.33,3.6,1.8,4.2,3.85,1.75,3.6,3.6,1.9,4.33,3.6,1.8,"13/14"
"I1","11/05/14","Cagliari","Chievo",0,1,"A",0,0,"D",11,12,3,3,13,19,8,3,2,2,0,0,3.6,3.25,2.1,3.75,3.3,2,3.6,3.3,2,3.5,3.2,2.15,"13/14"
"I1","11/05/14","Bologna","Catania",1,2,"A",0,1,"A",29,11,6,3,16,19,13,1,3,2,1,1,2,3.5,3.6,1.95,3.5,3.7,2,3.3,3.6,2.05,3.3,3.6,"13/14"
"I1","11/05/14","Atalanta","Milan",2,1,"H",0,0,"D",17,20,3,2,7,10,4,5,2,2,0,0,5.5,3.8,1.62,5.75,4,1.55,5,3.6,1.65,5,3.75,1.66,"13/14"
"I1","10/05/14","Verona","Udinese",2,2,"D",1,0,"H",10,16,4,7,14,14,4,7,2,4,0,0,2.2,3.5,3.1,2.05,3.4,3.5,2,3.4,3.5,2.1,3.5,3.3,"13/14"
"I1","10/05/14","Inter","Lazio",4,1,"H",3,1,"H",9,17,7,9,13,15,3,8,1,1,0,0,1.73,3.75,4.5,1.72,3.75,4.5,1.75,3.5,4.5,1.8,3.5,4.5,"13/14"
"I1","06/05/14","Napoli","Cagliari",3,0,"H",2,0,"H",27,4,16,2,13,8,5,2,3,3,0,1,1.44,4.33,7,1.47,4.25,6.5,1.45,4,7,1.4,4.8,7,"13/14"
"I1","06/05/14","Fiorentina","Sassuolo",3,4,"A",0,3,"A",24,16,7,6,8,14,7,3,3,3,0,0,1.65,4,4.75,1.62,3.9,5.1,1.65,4,4.5,1.61,4,5,"13/14"
"I1","05/05/14","Lazio","Verona",3,3,"D",1,1,"D",16,18,6,6,18,19,9,7,1,6,1,1,1.62,4,5.25,1.65,3.7,5.25,1.75,3.5,4.5,1.7,3.75,4.8,"13/14"
"I1","05/05/14","Juventus","Atalanta",1,0,"H",0,0,"D",19,9,4,2,18,11,3,5,0,1,0,0,1.17,7,15,1.15,7,17,1.12,8,16,1.18,7,13,"13/14"
"I1","04/05/14","Udinese","Livorno",5,3,"H",5,2,"H",15,19,7,6,14,12,6,11,1,3,0,0,1.83,3.6,4.2,1.85,3.7,3.9,1.9,3.5,3.7,1.8,3.6,4.33,"13/14"
"I1","04/05/14","Parma","Sampdoria",2,0,"H",1,0,"H",12,10,7,4,17,17,5,5,3,1,0,0,1.5,3.75,7.5,1.57,3.75,6,1.65,3.7,4.9,1.6,3.8,5.5,"13/14"
"I1","04/05/14","Milan","Inter",1,0,"H",0,0,"D",14,7,4,0,16,15,5,5,3,3,0,0,2.4,3.4,2.8,2.45,3.4,2.75,2.6,3.2,2.6,2.37,3.4,2.87,"13/14"
"I1","04/05/14","Genoa","Bologna",0,0,"D",0,0,"D",6,14,1,3,19,23,2,5,3,4,0,0,2.5,3.2,2.88,2.5,3.2,2.8,2.6,3.2,2.6,2.5,3.25,2.8,"13/14"
"I1","04/05/14","Chievo","Torino",0,1,"A",0,0,"D",8,20,1,3,10,9,3,8,4,1,1,0,2.75,3.2,2.6,2.75,3.2,2.55,2.6,3.2,2.6,2.62,3.25,2.62,"13/14"
"I1","04/05/14","Catania","Roma",4,1,"H",2,1,"H",13,12,8,4,11,8,6,6,2,5,0,0,6.5,4.5,1.44,7,4.75,1.4,8,5,1.33,7.5,4.5,1.4,"13/14"
"I1","28/04/14","Sassuolo","Juventus",1,3,"A",1,1,"D",12,14,4,6,20,23,8,3,1,1,0,0,7,4.75,1.4,7.5,4.7,1.38,7,4,1.45,9,5,1.33,"13/14"
"I1","27/04/14","Verona","Catania",4,0,"H",3,0,"H",18,11,8,2,18,16,6,3,0,3,0,0,2.2,3.5,3.1,2.2,3.4,3.1,2.3,3.3,2.9,2.1,3.5,3.3,"13/14"
"I1","27/04/14","Torino","Udinese",2,0,"H",1,0,"H",14,10,3,1,9,7,1,2,0,3,0,0,1.91,3.25,4.33,1.83,3.4,4.4,1.85,3.45,4,1.9,3.4,4,"13/14"
"I1","27/04/14","Sampdoria","Chievo",2,1,"H",0,0,"D",13,6,5,2,12,15,5,4,1,5,1,0,2.4,3.1,3.1,2.35,3,3.2,2.3,2.9,3.3,2.25,3.2,3.25,"13/14"
"I1","27/04/14","Livorno","Lazio",0,2,"A",0,1,"A",17,19,4,11,16,12,14,7,4,1,0,0,3.1,3.4,2.25,3.1,3.4,2.2,3.3,3.3,2.1,3.1,3.4,2.25,"13/14"
"I1","27/04/14","Cagliari","Parma",1,0,"H",1,0,"H",8,20,3,4,8,16,5,9,1,1,0,1,3,3.25,2.38,3,3.2,2.35,2.9,3.3,2.3,3.1,3.25,2.3,"13/14"
"I1","27/04/14","Atalanta","Genoa",1,1,"D",0,1,"A",24,3,6,2,15,14,8,2,2,4,0,1,2.2,3.25,3.3,2.15,3.1,3.5,2.2,3.1,3.3,2.1,3.4,3.4,"13/14"
"I1","26/04/14","Inter","Napoli",0,0,"D",0,0,"D",14,14,6,1,7,10,2,4,1,3,0,0,2.25,3.4,3.1,2.2,3.4,3.1,2.2,3.3,3.1,2.2,3.4,3.2,"13/14"
"I1","26/04/14","Bologna","Fiorentina",0,3,"A",0,2,"A",16,14,6,8,14,10,5,7,1,1,0,0,3.4,3.4,2.1,3.3,3.2,2.2,3.2,3.2,2.2,3.3,3.25,2.2,"13/14"
"I1","25/04/14","Roma","Milan",2,0,"H",1,0,"H",14,13,4,5,13,18,8,6,3,3,0,0,1.8,3.75,4.2,1.75,3.65,4.5,1.9,3.45,3.8,1.8,3.6,4.5,"13/14"
"I1","19/04/14","Udinese","Napoli",1,1,"D",0,1,"A",11,11,4,3,12,14,3,0,2,2,0,1,3.5,3.5,2.05,3.6,3.3,2.05,4,3.3,1.9,3.75,3.4,2,"13/14"
"I1","19/04/14","Parma","Inter",0,2,"A",0,0,"D",12,15,3,6,14,15,6,5,1,3,1,0,2.4,3.3,2.88,2.55,3.4,2.6,2.5,3.2,2.75,2.5,3.3,2.75,"13/14"
"I1","19/04/14","Milan","Livorno",3,0,"H",1,0,"H",20,13,4,1,17,13,8,6,3,2,0,0,1.25,5.5,12,1.3,5,10,1.22,5.5,12,1.33,5,9,"13/14"
"I1","19/04/14","Lazio","Torino",3,3,"D",1,0,"H",17,18,6,8,16,10,4,7,2,3,1,0,1.8,3.3,4.75,1.87,3.2,4.5,1.85,3.45,4,1.8,3.4,4.5,"13/14"
"I1","19/04/14","Juventus","Bologna",1,0,"H",0,0,"D",17,8,7,2,15,9,6,1,0,2,0,0,1.17,7,15,1.15,7,17,1.17,6.5,14,1.18,6.5,15,"13/14"
"I1","19/04/14","Genoa","Cagliari",1,2,"A",1,1,"D",12,10,3,4,10,17,7,3,2,4,0,0,2.2,3.1,3.5,2.25,2.95,3.5,2.1,2.8,3.8,2.2,3.1,3.5,"13/14"
"I1","19/04/14","Fiorentina","Roma",0,1,"A",0,1,"A",24,11,3,4,15,18,5,1,3,4,0,0,3.1,3.4,2.25,2.95,3.4,2.3,3,3.2,2.3,3.1,3.4,2.25,"13/14"
"I1","19/04/14","Chievo","Sassuolo",0,1,"A",0,1,"A",9,17,4,5,21,27,5,4,4,4,0,0,2,3.3,3.75,1.95,3.3,3.9,1.85,3.45,4,2,3.3,3.75,"13/14"
"I1","19/04/14","Catania","Sampdoria",2,1,"H",1,0,"H",20,7,11,2,12,23,6,3,2,2,0,0,2.2,3.4,3.2,2.25,3.3,3.1,2.2,3.3,3.1,2.3,3.3,3.1,"13/14"
"I1","19/04/14","Atalanta","Verona",1,2,"A",0,0,"D",17,18,6,6,17,12,1,5,4,2,0,0,2.05,3.1,4,2,3.1,4.05,2,3,3.9,2.05,3.2,3.6,"13/14"
"I1","14/04/14","Udinese","Juventus",0,2,"A",0,2,"A",12,11,1,3,12,15,3,5,1,3,0,0,5.5,3.8,1.62,6,3.75,1.57,5.6,3.75,1.57,6,3.75,1.6,"13/14"
"I1","13/04/14","Verona","Fiorentina",3,5,"A",1,2,"A",8,29,6,11,11,12,3,7,2,3,1,0,3.2,3.3,2.25,3.2,3.2,2.25,3,3.2,2.3,3.2,3.3,2.25,"13/14"
"I1","13/04/14","Torino","Genoa",2,1,"H",0,0,"D",11,10,5,4,18,14,3,5,3,4,0,0,1.83,3.4,4.5,1.75,3.3,5.1,1.8,3.5,4.2,1.8,3.5,4.5,"13/14"
"I1","13/04/14","Sampdoria","Inter",0,4,"A",0,1,"A",14,16,6,6,20,19,11,4,5,3,1,0,3.2,3.3,2.25,3.1,3.25,2.25,2.85,3.2,2.4,3.1,3.3,2.3,"13/14"
"I1","13/04/14","Napoli","Lazio",4,2,"H",1,1,"D",16,17,7,7,10,13,4,1,5,1,0,1,1.62,4,5.25,1.62,3.7,5.5,1.65,3.6,5.1,1.61,3.8,5.5,"13/14"
"I1","13/04/14","Milan","Catania",1,0,"H",1,0,"H",18,12,3,4,18,18,7,7,0,4,0,1,1.33,5.25,8,1.33,4.75,9,1.35,4.8,7.6,1.4,4.5,8,"13/14"
"I1","13/04/14","Livorno","Chievo",2,4,"A",2,3,"A",19,15,5,10,15,20,8,8,2,4,0,0,2.3,3.1,3.2,2.3,3.1,3.2,2.2,3.2,3.2,2.37,3.1,3.25,"13/14"
"I1","13/04/14","Bologna","Parma",1,1,"D",1,0,"H",13,10,4,2,12,20,7,9,3,1,0,0,3.1,3.3,2.3,3.2,3.2,2.25,2.85,3.2,2.4,3.2,3.2,2.3,"13/14"
"I1","12/04/14","Sassuolo","Cagliari",1,1,"D",1,0,"H",16,8,3,2,15,19,4,1,2,2,0,0,2.5,3.1,2.9,2.35,3.1,3.1,2.3,3.2,3,2.4,3.1,3.1,"13/14"
"I1","12/04/14","Roma","Atalanta",3,1,"H",2,0,"H",22,10,7,4,4,8,4,5,0,3,0,0,1.33,4.75,10,1.35,4.6,9,1.3,5,9,1.33,5,10,"13/14"
"I1","07/04/14","Juventus","Livorno",2,0,"H",2,0,"H",17,8,4,3,13,8,10,2,0,1,0,0,1.14,7.5,17,1.15,7.25,17,1.15,7,15,1.16,7,15,"13/14"
"I1","07/04/14","Genoa","Milan",1,2,"A",0,1,"A",20,5,6,3,17,16,8,1,1,1,0,0,3.8,3.3,2,3.8,3.3,2,3.3,3.3,2.1,3.5,3.3,2.1,"13/14"
"I1","06/04/14","Parma","Napoli",1,0,"H",0,0,"D",6,12,1,1,20,15,3,3,5,2,0,0,3,3.25,2.38,3.1,3.3,2.3,2.9,3.3,2.3,3.1,3.3,2.3,"13/14"
"I1","06/04/14","Lazio","Sampdoria",2,0,"H",1,0,"H",8,15,3,5,23,22,4,12,2,2,1,0,1.75,3.5,4.75,1.75,3.4,5,1.8,3.5,4.2,1.72,3.75,5,"13/14"
"I1","06/04/14","Fiorentina","Udinese",2,1,"H",1,0,"H",22,13,4,3,16,13,10,6,1,5,0,0,1.65,3.75,5.25,1.65,3.7,5.25,1.7,3.6,4.7,1.7,3.6,5,"13/14"
"I1","06/04/14","Catania","Torino",1,2,"A",1,0,"H",9,14,4,6,20,13,3,5,2,4,0,0,2.5,3.2,2.88,2.6,3.1,2.8,2.5,3.25,2.7,2.5,3.2,2.8,"13/14"
"I1","06/04/14","Cagliari","Roma",1,3,"A",0,1,"A",18,6,5,3,7,17,4,4,1,4,0,0,6,3.6,1.62,5.75,3.6,1.62,5.4,3.7,1.6,5,3.6,1.7,"13/14"
"I1","06/04/14","Atalanta","Sassuolo",0,2,"A",0,1,"A",8,12,4,4,16,24,6,4,4,3,0,0,1.8,3.6,4.33,1.7,3.6,5,1.7,3.6,4.7,1.8,3.5,4.5,"13/14"
"I1","05/04/14","Inter","Bologna",2,2,"D",1,1,"D",17,12,6,8,15,16,5,5,1,2,0,0,1.36,4.5,9,1.35,4.75,8.75,1.45,4,7,1.4,4.5,8,"13/14"
"I1","05/04/14","Chievo","Verona",0,1,"A",0,0,"D",18,13,6,5,12,15,5,4,2,2,0,0,2.38,3.1,3.1,2.4,3.1,3.1,2.2,3.1,3.3,2.25,3.2,3.25,"13/14"
"I1","02/04/14","Roma","Parma",4,2,"H",2,1,"H",12,16,6,3,15,13,1,2,1,1,0,0,1.4,4.75,7,1.4,4.5,7.5,1.4,4.4,7.3,1.4,4.5,7.5,"13/14"
"I1","31/03/14","Udinese","Catania",1,0,"H",0,0,"D",13,20,7,7,9,11,4,11,2,5,0,0,1.73,3.5,5,1.65,3.7,5.25,1.65,3.6,5.1,1.72,3.5,5,"13/14"
"I1","31/03/14","Livorno","Inter",2,2,"D",0,2,"A",9,19,4,6,23,12,5,4,1,3,0,0,4,3.5,1.91,4.1,3.4,1.91,3.8,3.45,1.9,4,3.4,1.9,"13/14"
"I1","30/03/14","Verona","Genoa",3,0,"H",1,0,"H",15,12,6,3,10,18,7,8,1,2,1,0,2.2,3.2,3.4,2.2,3.1,3.5,2.2,3.15,3.25,2.2,3.2,3.4,"13/14"
"I1","30/03/14","Torino","Cagliari",2,1,"H",1,0,"H",17,9,5,1,11,19,6,0,1,2,0,0,1.85,3.4,4.33,1.87,3.2,4.5,1.8,3.4,4.3,1.83,3.4,4.33,"13/14"
"I1","30/03/14","Sassuolo","Roma",0,2,"A",0,1,"A",9,15,2,4,16,8,7,5,1,1,0,0,7,3.75,1.53,6.25,4,1.53,7,4,1.45,7,4.2,1.44,"13/14"
"I1","30/03/14","Sampdoria","Fiorentina",0,0,"D",0,0,"D",20,16,7,4,20,17,4,3,2,3,0,0,2.88,3.2,2.5,2.75,3.25,2.55,2.6,3.2,2.6,2.9,3.3,2.4,"13/14"
"I1","30/03/14","Napoli","Juventus",2,0,"H",1,0,"H",13,9,7,2,9,11,7,4,2,3,0,0,2.8,3.3,2.5,2.65,3.4,2.55,3,3.2,2.3,2.9,3.3,2.4,"13/14"
"I1","30/03/14","Lazio","Parma",3,2,"H",1,1,"D",16,15,6,3,17,16,8,2,4,3,0,0,2.1,3.3,3.5,2.1,3.3,3.5,2.2,3.2,3.2,2.1,3.3,3.5,"13/14"
"I1","29/03/14","Milan","Chievo",3,0,"H",2,0,"H",17,8,5,1,16,11,11,4,0,0,0,0,1.4,4.5,8,1.4,4.5,7.5,1.4,4.4,7.3,1.44,4.2,7.5,"13/14"
"I1","29/03/14","Bologna","Atalanta",0,2,"A",0,2,"A",23,4,11,3,16,15,10,0,2,2,0,0,2.3,3.1,3.25,2.4,3,3.2,2.3,3.1,3.1,2.3,3.2,3.1,"13/14"
"I1","27/03/14","Inter","Udinese",0,0,"D",0,0,"D",20,10,3,2,11,8,11,3,1,1,0,0,1.67,3.75,5,1.65,3.7,5.25,1.6,3.7,5.4,1.66,3.75,5.5,"13/14"
"I1","26/03/14","Sassuolo","Sampdoria",1,2,"A",1,1,"D",16,17,6,8,17,21,6,1,1,0,0,1,2.6,3.2,2.75,2.7,3,2.8,2.85,3.2,2.4,2.7,3.2,2.62,"13/14"
"I1","26/03/14","Juventus","Parma",2,1,"H",2,0,"H",10,9,7,3,14,8,6,2,3,3,0,1,1.33,5,9,1.3,5,10,1.35,4.8,7.6,1.33,5,9,"13/14"
"I1","26/03/14","Genoa","Lazio",2,0,"H",0,0,"D",13,15,6,5,16,19,5,3,2,2,0,1,3,3.2,2.4,2.9,3.1,2.5,2.6,3.2,2.6,2.87,3.2,2.5,"13/14"
"I1","26/03/14","Fiorentina","Milan",0,2,"A",0,1,"A",10,15,0,6,16,30,10,4,3,7,0,0,2.2,3.3,3.25,2.2,3.4,3.2,2.1,3.3,3.3,2.2,3.4,3.2,"13/14"
"I1","26/03/14","Chievo","Bologna",3,0,"H",1,0,"H",17,11,8,1,22,19,5,0,2,3,0,0,2.1,3,4,2.1,2.9,4.1,2.1,3.15,3.45,2.15,3,3.75,"13/14"
"I1","26/03/14","Catania","Napoli",2,4,"A",0,4,"A",18,17,9,8,12,10,6,0,1,0,0,0,4.75,3.6,1.75,4.5,3.7,1.75,4.7,3.6,1.7,4.8,3.6,1.72,"13/14"
"I1","26/03/14","Cagliari","Verona",1,0,"H",1,0,"H",17,9,4,1,13,12,10,5,4,2,0,0,2.1,3.25,3.5,2.05,3.25,3.7,2.1,3.2,3.4,2.1,3.2,3.6,"13/14"
"I1","26/03/14","Atalanta","Livorno",2,0,"H",1,0,"H",13,11,4,3,15,19,5,3,0,1,0,0,1.83,3.4,4.5,1.78,3.4,4.75,1.75,3.5,4.5,1.8,3.5,4.5,"13/14"
"I1","25/03/14","Roma","Torino",2,1,"H",1,0,"H",23,12,9,2,15,10,7,2,2,4,0,0,1.4,4.5,8,1.4,4.5,7.5,1.37,4.6,7.5,1.4,4.5,8,"13/14"
"I1","23/03/14","Udinese","Sassuolo",1,0,"H",1,0,"H",13,14,2,1,13,21,7,11,2,3,0,0,1.62,3.6,6,1.6,3.7,6,1.6,3.7,5.4,1.6,3.75,6,"13/14"
"I1","23/03/14","Sampdoria","Verona",5,0,"H",3,0,"H",15,20,9,7,14,19,1,9,2,2,0,0,2,3.3,3.8,2.05,3.2,3.8,1.95,3.25,3.9,2.1,3.3,3.5,"13/14"
"I1","23/03/14","Parma","Genoa",1,1,"D",1,1,"D",16,5,3,2,16,25,5,6,2,3,0,0,1.57,3.75,6,1.6,3.7,6,1.7,3.6,4.7,1.61,3.75,5.5,"13/14"
"I1","23/03/14","Napoli","Fiorentina",0,1,"A",0,0,"D",12,13,5,4,14,10,5,4,1,1,1,0,1.83,3.5,4.33,1.85,3.6,4,1.9,3.45,3.8,1.9,3.5,4,"13/14"
"I1","23/03/14","Lazio","Milan",1,1,"D",0,1,"A",14,10,2,0,19,13,6,3,3,2,0,0,2.5,3.2,2.88,2.4,3.2,3,2.3,3.3,2.9,2.37,3.3,3,"13/14"
"I1","23/03/14","Inter","Atalanta",1,2,"A",1,1,"D",23,10,6,6,17,15,10,3,0,4,0,0,1.44,4.2,7.5,1.45,4.2,7.25,1.55,3.9,5.6,1.5,4,7,"13/14"
"I1","23/03/14","Catania","Juventus",0,1,"A",0,0,"D",8,13,0,2,17,20,7,6,2,1,1,0,8,4.5,1.4,9,4.6,1.35,7.6,4.8,1.35,8.5,4.5,1.4,"13/14"
"I1","23/03/14","Bologna","Cagliari",1,0,"H",0,0,"D",12,10,5,3,15,20,7,6,2,3,0,1,2.3,3.1,3.25,2.35,3,3.3,2.2,3.15,3.25,2.3,3.1,3.4,"13/14"
"I1","22/03/14","Torino","Livorno",3,1,"H",1,0,"H",18,10,11,3,11,15,12,6,0,1,0,0,1.62,3.6,6,1.6,3.7,6,1.7,3.6,4.7,1.66,3.6,5.5,"13/14"
